id_bien;id_commune;type_local;surface_carrez;surface_reelle;nombre_pieces;surface_terrain
28393;14338;Appartement;27,45;27;2;
28394;14715;Maison;39,12;53;3;
28395;14754;Appartement;26,61;26;2;
28396;14754;Appartement;39,79;38;3;
28397;22222;Appartement;18,52;18;1;
28398;27229;Appartement;46,1;45;3;
28399;27229;Maison;74,36;76;3;
28400;28085;Appartement;26,11;30;2;
28401;28085;Appartement;19,83;19;1;
28402;28085;Appartement;84,77;84;4;
28403;34333;Maison;32,77;48;2;
28404;44109;Appartement;42,5;51;1;
28405;54323;Appartement;54;55;3;
28406;56083;Appartement;72,43;62;3;
28407;62041;Appartement;28,26;28;2;
28408;71040;Maison;93,72;79;4;357
28409;72269;Appartement;40,17;22;1;
28410;77108;Appartement;75,28;73;4;
28411;78621;Appartement;60,85;59;3;
28412;78672;Maison;118,09;101;5;
28413;80533;Appartement;74,92;70;4;
28414;83004;Appartement;63,08;64;3;
28415;88081;Appartement;51,43;52;2;
28416;88383;Appartement;30,92;34;2;
28417;89387;Appartement;43,2;44;2;
28418;91223;Maison;59,64;40;3;
28419;91223;Appartement;23,99;25;1;
28420;91293;Appartement;44,75;52;3;
28421;93032;Appartement;44,59;45;2;
28422;93048;Appartement;51,04;51;2;
28423;95018;Appartement;31,79;60;4;
28424;19272;Appartement;38,31;46;2;
28425;74007;Appartement;35,44;35;1;
28426;02305;Appartement;64,24;64;3;
28427;05139;Appartement;28,79;28;2;
28428;05139;Appartement;30,74;29;2;
28429;05164;Appartement;119,95;126;4;
28430;06004;Appartement;12,84;13;1;
28431;06004;Appartement;25,02;26;1;
28432;06067;Appartement;27,91;28;1;
28433;06088;Appartement;52,19;53;3;
28434;06088;Appartement;41,01;41;3;
28435;06088;Appartement;41,51;47;2;
28436;06088;Appartement;41,27;42;2;
28437;06088;Appartement;23,11;19;1;
28438;06088;Appartement;41,09;41;2;
28439;06088;Appartement;80,62;80;3;
28440;06104;Appartement;31,06;38;1;
28441;08190;Maison;73,13;62;3;
28442;10387;Maison;64,96;70;3;
28443;11170;Appartement;42,7;46;4;
28444;13213;Appartement;51,67;43;2;
28445;13213;Appartement;59,01;60;4;
28446;14715;Appartement;83,1;89;4;
28447;14715;Appartement;29,56;27;2;
28448;14715;Maison;83,24;82;4;
28449;17300;Appartement;75,6;75;3;
28450;25462;Appartement;38;52;2;
28451;26235;Appartement;76,94;71;4;
28452;26281;Appartement;122,67;95;3;
28453;28085;Appartement;53;52;2;
28454;2A004;Appartement;76,41;61;3;
28455;2A090;Appartement;66,85;24;1;
28456;30010;Appartement;33,84;32;2;
28457;30133;Appartement;33,73;34;2;
28458;30133;Appartement;21,35;22;1;
28459;30189;Appartement;76,69;74;4;
28460;30189;Appartement;50,21;50;2;
28461;30334;Appartement;62,95;56;2;
28462;33063;Appartement;32,2;32;1;
28463;33063;Appartement;22,67;22;1;
28464;33063;Appartement;22,06;21;1;
28465;33119;Appartement;69,51;64;3;
28466;33433;Appartement;55,91;67;2;
28467;33529;Appartement;17,25;16;1;
28468;34003;Appartement;33;33;2;
28469;34108;Appartement;37,91;26;2;
28470;34172;Appartement;41,58;42;2;
28471;34301;Appartement;29,24;27;2;
28472;35288;Appartement;51,58;54;2;
28473;37031;Appartement;50,8;51;2;
28474;37122;Appartement;17,89;17;1;
28475;37261;Appartement;34,71;35;2;
28476;37261;Appartement;19,95;25;1;
28477;38002;Appartement;27,72;29;2;
28478;38185;Appartement;72,54;72;3;
28479;38185;Appartement;68,71;68;4;
28480;38185;Appartement;56,57;55;3;
28481;38563;Appartement;44,05;43;2;
28482;40150;Appartement;25,17;25;3;
28483;42218;Appartement;17,55;23;1;
28484;43089;Appartement;72,91;71;3;
28485;43157;Appartement;230,1;250;7;
28486;43157;Appartement;23;15;1;
28487;44055;Appartement;25,95;27;1;
28488;44109;Appartement;44,3;44;2;
28489;44109;Appartement;30,17;30;1;
28490;44109;Appartement;86,87;90;4;
28491;44109;Appartement;50,13;51;2;
28492;44109;Appartement;95,57;100;4;
28493;44109;Appartement;21,8;24;1;
28494;44109;Appartement;55,7;58;3;
28495;44109;Appartement;51,4;54;3;
28496;44109;Appartement;91,25;92;5;
28497;44184;Appartement;78,23;85;3;
28498;44213;Appartement;40;40;2;
28499;45234;Appartement;27,13;27;1;
28500;47001;Appartement;67;67;4;
28501;47001;Appartement;28,97;28;1;
28502;47128;Maison;83,31;83;4;
28503;47323;Maison;149,19;118;3;
28504;49007;Appartement;29,28;29;1;
28505;49007;Appartement;77,94;77;4;
28506;49099;Appartement;45,1;45;2;
28507;49353;Appartement;71,97;73;3;
28508;51454;Appartement;62,04;63;3;
28509;51454;Maison;52,51;51;3;
28510;51454;Appartement;41,3;41;2;
28511;52353;Appartement;48,24;48;2;
28512;53130;Appartement;49,52;47;2;
28513;54329;Appartement;59,23;59;3;
28514;54357;Appartement;72,06;71;4;
28515;54395;Appartement;24,68;24;1;
28516;54395;Appartement;55,28;60;3;
28517;56186;Appartement;52;66;2;
28518;59368;Appartement;52,17;52;2;
28519;59368;Appartement;46,22;46;2;
28520;59378;Appartement;47,73;51;2;
28521;59512;Appartement;79,95;76;3;
28522;59599;Appartement;49,96;40;3;
28523;59606;Appartement;82,4;15;1;
28524;59648;Appartement;48,28;48;2;
28525;60159;Maison;146,8;145;5;
28526;60282;Appartement;33,16;34;2;
28527;60635;Maison;109,06;82;4;
28528;64445;Appartement;27,12;26;1;
28529;64445;Appartement;19,6;19;1;
28530;64445;Appartement;34,34;34;1;
28531;69068;Appartement;45,68;47;3;
28532;69204;Appartement;54,31;54;2;
28533;69259;Appartement;66,1;65;3;
28534;69266;Appartement;56,3;59;3;
28535;69290;Appartement;54,63;58;2;
28536;69290;Appartement;78,58;78;4;
28537;69381;Appartement;53,83;65;2;
28538;69382;Appartement;88,09;85;3;
28539;69383;Appartement;67;66;2;
28540;69385;Maison;149,43;142;7;
28541;69385;Appartement;57,58;61;3;
28542;69386;Appartement;55,37;58;2;
28543;69388;Appartement;53,09;42;2;
28544;69389;Appartement;26,5;33;2;
28545;71076;Appartement;45,25;46;2;
28546;71270;Appartement;45,74;47;2;
28547;71342;Appartement;69,66;69;3;
28548;72181;Appartement;17,83;18;1;
28549;72299;Maison;158,8;106;6;
28550;74012;Appartement;61,14;57;2;
28551;74085;Appartement;58,54;58;1;
28552;74160;Appartement;22,22;22;2;
28553;74298;Appartement;66,59;67;3;
28554;75103;Appartement;22,25;16;1;
28555;75103;Appartement;10,96;22;1;
28556;75103;Appartement;20,49;22;1;
28557;75107;Appartement;14,35;13;1;
28558;75107;Appartement;15,8;25;1;
28559;75108;Appartement;99,23;101;4;
28560;75108;Appartement;36,2;37;2;
28561;75109;Appartement;19,03;20;1;
28562;75109;Appartement;64,56;69;3;
28563;75110;Appartement;57,29;60;3;
28564;75111;Appartement;7,6;41;2;
28565;75112;Appartement;53,15;54;2;
28566;75115;Appartement;58,43;58;3;
28567;75116;Appartement;107,95;112;5;
28568;75116;Appartement;44,1;42;2;
28569;75116;Appartement;30,82;36;2;
28570;75116;Appartement;100,5;100;4;
28571;75117;Appartement;68,55;70;3;
28572;75117;Appartement;65,15;88;3;
28573;75117;Appartement;20,8;20;1;
28574;75117;Appartement;20,45;20;1;
28575;75118;Appartement;37,51;33;2;
28576;75118;Appartement;27,62;35;2;
28577;75119;Appartement;32,07;37;2;
28578;75119;Appartement;50,15;51;3;
28579;75119;Appartement;71,66;73;3;
28580;75120;Appartement;61,64;33;1;
28581;75120;Appartement;31,5;31;2;
28582;75120;Appartement;55,23;56;2;
28583;75120;Appartement;18,8;15;1;
28584;75120;Appartement;33,81;33;1;
28585;76540;Appartement;28,8;33;2;
28586;76540;Appartement;25,88;15;1;
28587;77100;Appartement;48,4;48;2;
28588;77108;Appartement;27,11;27;1;
28589;77118;Appartement;63,6;64;2;
28590;77152;Appartement;58,52;58;3;
28591;77288;Appartement;20,13;18;1;
28592;77294;Maison;96,71;80;3;273
28593;77296;Appartement;57,4;49;2;
28594;77307;Appartement;22,02;22;1;
28595;77337;Appartement;106,22;107;5;
28596;77430;Appartement;75,23;80;2;
28597;78123;Appartement;98,68;121;5;
28598;78133;Appartement;76;75;3;
28599;78133;Appartement;105,12;104;5;
28600;78208;Appartement;52,3;52;2;
28601;78242;Appartement;44,83;44;2;
28602;78358;Appartement;42,29;43;2;
28603;78481;Appartement;53,26;53;3;
28604;78498;Appartement;69,59;70;3;
28605;78502;Appartement;88,33;92;5;
28606;78517;Appartement;29,19;29;1;
28607;78551;Appartement;63,08;63;3;
28608;78586;Appartement;83,31;85;5;
28609;78642;Appartement;31,73;30;1;
28610;78646;Appartement;25,09;13;1;
28611;78646;Appartement;47,25;48;2;
28612;78646;Appartement;32,08;27;2;
28613;78686;Appartement;52,1;52;3;
28614;79191;Appartement;86,3;105;4;
28615;80039;Appartement;27,3;32;2;
28616;80620;Appartement;44,16;48;1;
28617;80721;Appartement;28,59;29;1;
28618;83062;Appartement;42,02;41;2;
28619;83069;Appartement;40,01;41;2;
28620;83071;Appartement;28,6;33;2;
28621;83072;Appartement;11,9;20;1;
28622;83090;Appartement;35,42;35;1;
28623;83107;Appartement;61,43;62;3;
28624;83123;Appartement;63,54;62;3;
28625;83126;Appartement;69,95;69;3;
28626;83126;Appartement;40,22;39;1;
28627;83137;Appartement;67,66;60;3;
28628;84007;Appartement;17;15;1;
28629;84031;Appartement;56,07;55;2;
28630;84035;Appartement;67,66;67;3;
28631;85194;Appartement;56,66;63;3;
28632;88413;Appartement;68,91;69;3;
28633;89414;Appartement;49,4;50;2;
28634;91097;Appartement;82,72;83;4;
28635;91114;Appartement;83,22;82;4;
28636;91135;Maison;82,03;79;4;
28637;91161;Appartement;101,4;101;4;
28638;91223;Appartement;28,35;30;1;
28639;91226;Appartement;19,88;20;1;
28640;91232;Appartement;61,62;63;4;
28641;91494;Appartement;73,24;78;4;
28642;91549;Appartement;48,13;55;2;
28643;91617;Appartement;73,52;71;3;
28644;92019;Appartement;27,85;31;2;
28645;92024;Appartement;43,64;44;2;
28646;92024;Appartement;84,04;60;3;
28647;92026;Appartement;73,72;80;3;
28648;92026;Appartement;49,75;49;2;
28649;92026;Appartement;44,25;44;2;
28650;92040;Appartement;97,42;120;3;
28651;92040;Appartement;67,54;67;3;
28652;92040;Appartement;72,12;71;3;
28653;92049;Appartement;72,32;70;1;
28654;92051;Appartement;50,22;50;2;
28655;92051;Appartement;49,05;51;2;
28656;92051;Appartement;42,85;37;2;
28657;92051;Appartement;82,92;85;3;
28658;92060;Appartement;91,97;91;4;
28659;92062;Appartement;41,71;41;2;
28660;92062;Appartement;93,78;100;4;
28661;92062;Appartement;28,19;27;2;
28662;92062;Appartement;71,72;64;3;
28663;93001;Appartement;76,07;76;4;
28664;93005;Maison;86,18;88;5;
28665;93032;Appartement;61,22;61;4;
28666;93032;Appartement;39,81;39;2;
28667;93048;Appartement;78,62;80;3;
28668;93051;Appartement;41,67;55;2;
28669;94004;Appartement;67,57;64;3;
28670;94018;Appartement;52,54;53;3;
28671;94022;Appartement;64,8;64;3;
28672;94028;Appartement;78,98;80;4;
28673;94028;Appartement;45,47;53;3;
28674;94034;Appartement;66,59;73;4;
28675;94052;Appartement;43,37;39;2;
28676;94052;Appartement;84,72;87;5;
28677;94052;Appartement;55,87;60;2;
28678;94058;Appartement;47,05;51;3;
28679;94059;Appartement;64,35;63;3;
28680;94059;Appartement;59,83;59;3;
28681;94060;Appartement;45,51;45;2;
28682;94065;Appartement;43,8;44;2;
28683;94068;Appartement;28,14;27;1;
28684;94081;Appartement;26,53;28;2;
28685;95127;Maison;97,9;97;5;
28686;95127;Appartement;43,05;43;2;
28687;95127;Appartement;34,14;34;2;
28688;95197;Appartement;51;53;2;
28689;95219;Appartement;54,2;54;2;
28690;95500;Maison;73,72;74;4;
28691;95555;Appartement;66,67;63;3;
28692;974411;Appartement;19,14;19;1;
28693;974411;Appartement;139,44;139;5;
28694;02722;Appartement;68,37;67;3;
28695;03310;Appartement;40,57;45;2;
28696;05040;Maison;100,11;100;5;
28697;06004;Appartement;23,6;25;2;
28698;06075;Appartement;16,72;60;5;
28699;06088;Appartement;38,46;40;2;
28700;06088;Appartement;60,26;70;3;
28701;06088;Appartement;36,22;35;3;
28702;06088;Appartement;22,24;32;2;
28703;06088;Appartement;73,07;85;3;
28704;06088;Appartement;72,05;72;3;
28705;06088;Appartement;22,49;24;1;
28706;06120;Appartement;19,32;20;1;
28707;06155;Appartement;21,08;21;1;
28708;06161;Maison;82,3;93;4;
28709;11145;Maison;19,05;25;1;
28710;11202;Appartement;21,2;29;2;
28711;13212;Appartement;35,5;35;2;
28712;13213;Appartement;88,13;87;5;
28713;14701;Appartement;40,36;60;2;
28714;14715;Appartement;21,06;21;2;
28715;14754;Appartement;32,84;33;2;
28716;17028;Appartement;38,8;39;2;
28717;22282;Appartement;54,31;53;2;
28718;22339;Appartement;47,72;47;2;
28719;22339;Maison;83,76;82;4;
28720;26058;Appartement;67,6;67;3;
28721;26198;Appartement;55,02;56;2;
28722;26218;Maison;92,1;92;5;590
28723;26362;Appartement;57,24;56;3;
28724;27681;Appartement;103,94;103;4;
28725;27681;Appartement;61,84;62;3;
28726;27681;Appartement;66,21;65;3;
28727;28209;Appartement;24,07;30;1;
28728;29019;Appartement;49,3;50;2;
28729;29103;Appartement;53,74;55;3;
28730;2A130;Appartement;47,87;52;3;
28731;2A130;Appartement;30,81;32;2;
28732;30189;Appartement;51,95;51;3;
28733;30276;Appartement;34,72;36;2;
28734;31555;Appartement;22,24;40;2;
28735;32096;Appartement;27;27;1;
28736;33039;Appartement;41,98;42;2;
28737;33063;Appartement;72,55;68;3;
28738;33063;Appartement;46,25;46;2;
28739;33063;Appartement;24,97;26;1;
28740;33199;Appartement;92,12;70;4;
28741;33281;Appartement;47,79;47;2;
28742;33281;Appartement;48,02;48;2;
28743;33318;Appartement;33,65;33;2;
28744;34333;Maison;37,13;35;3;
28745;35284;Appartement;75,27;55;2;
28746;35360;Appartement;29,79;29;1;
28747;37132;Appartement;48;48;2;
28748;37261;Appartement;34,97;35;2;
28749;38061;Appartement;49,7;49;2;
28750;38185;Appartement;160,66;150;4;
28751;38185;Appartement;75,71;83;4;
28752;38185;Appartement;20,58;20;1;
28753;38186;Appartement;63,14;55;3;
28754;39300;Appartement;106;92;4;
28755;39300;Appartement;62,5;63;3;
28756;40001;Appartement;69,65;71;3;
28757;40046;Appartement;37,61;39;2;
28758;40088;Appartement;32,36;33;1;
28759;40192;Appartement;42,96;43;2;
28760;41018;Appartement;49,37;60;2;
28761;42187;Appartement;41,35;40;1;
28762;42218;Appartement;57,61;27;1;
28763;44055;Appartement;60,7;62;3;
28764;44109;Appartement;27,65;135;5;
28765;44109;Appartement;66,51;40;2;
28766;44184;Appartement;25,35;25;2;
28767;45004;Appartement;44,89;46;2;
28768;45234;Appartement;46,08;47;2;
28769;45284;Appartement;47,68;47;2;
28770;45298;Appartement;29,36;35;1;
28771;50099;Appartement;33,36;40;2;
28772;51108;Appartement;85,78;85;4;
28773;51108;Appartement;50,23;53;2;
28774;51230;Appartement;98,89;100;4;
28775;51454;Appartement;22,9;25;1;
28776;54439;Appartement;94,95;94;5;
28777;54549;Appartement;37;45;2;
28778;56078;Appartement;38,4;41;2;
28779;59014;Appartement;72,4;73;3;
28780;59350;Appartement;89,98;95;5;
28781;59350;Appartement;50,03;50;3;
28782;60159;Appartement;79,68;63;4;
28783;60159;Appartement;46,79;47;2;
28784;60463;Appartement;16,06;16;1;
28785;60695;Appartement;78,78;79;4;
28786;62041;Appartement;56,35;55;2;
28787;64445;Appartement;85,68;76;3;
28788;66037;Appartement;25,77;26;1;
28789;69007;Maison;111,5;110;5;
28790;69034;Appartement;61,94;64;3;
28791;69034;Appartement;27,17;29;1;
28792;69202;Appartement;64,27;64;2;
28793;69259;Appartement;39,65;39;2;
28794;69264;Appartement;69,95;69;3;
28795;69266;Appartement;90,28;89;3;
28796;69271;Appartement;83,2;92;4;
28797;69282;Appartement;49,73;49;2;
28798;69282;Appartement;61,63;61;2;
28799;69381;Appartement;70,55;78;3;
28800;69383;Appartement;64,45;63;3;
28801;69383;Appartement;88,09;88;4;
28802;69384;Appartement;63,21;64;2;
28803;69384;Maison;223,43;60;2;
28804;69386;Appartement;46,48;41;2;
28805;69386;Appartement;18,02;17;1;
28806;69388;Appartement;81,6;82;4;
28807;69389;Appartement;61,76;60;2;
28808;72299;Maison;64,65;63;3;
28809;74010;Appartement;5,6;79;4;
28810;74010;Appartement;35,63;35;1;
28811;74012;Appartement;44,14;43;2;
28812;74012;Appartement;37,81;38;1;
28813;74014;Appartement;56,32;52;3;
28814;74134;Appartement;31,14;31;2;
28815;74160;Appartement;22,19;22;2;
28816;75103;Appartement;21,3;22;1;
28817;75107;Appartement;56,85;54;3;
28818;75108;Appartement;48,72;48;2;
28819;75109;Appartement;22,52;30;2;
28820;75110;Appartement;57,42;63;3;
28821;75110;Appartement;37,28;48;4;
28822;75110;Appartement;35,16;35;3;
28823;75111;Appartement;29,42;30;2;
28824;75111;Appartement;13,05;10;1;
28825;75111;Appartement;51,02;52;2;
28826;75112;Appartement;86,17;87;5;
28827;75112;Appartement;27,8;26;2;
28828;75112;Appartement;11,75;11;1;
28829;75115;Appartement;28,03;29;2;
28830;75115;Appartement;73,25;70;3;
28831;75115;Appartement;48,97;40;2;
28832;75116;Appartement;65,35;62;2;
28833;75116;Appartement;99,08;97;3;
28834;75116;Appartement;92,33;91;4;
28835;75116;Appartement;86,47;90;2;
28836;75117;Appartement;94,09;95;4;
28837;75117;Appartement;36,02;38;2;
28838;75118;Appartement;12,59;15;1;
28839;75118;Appartement;46,82;46;2;
28840;75118;Appartement;18,01;18;1;
28841;75118;Appartement;48,96;49;3;
28842;75118;Appartement;14,06;14;1;
28843;75118;Appartement;77,28;76;4;
28844;75118;Appartement;84,69;85;4;
28845;75118;Appartement;31,6;31;2;
28846;75118;Appartement;18,31;18;1;
28847;75119;Appartement;35,21;32;2;
28848;75119;Appartement;40,91;40;3;
28849;75119;Appartement;119,14;119;5;
28850;75119;Appartement;53,68;52;3;
28851;75120;Appartement;42;41;2;
28852;76351;Appartement;80,45;82;4;
28853;76351;Appartement;24,4;21;1;
28854;76540;Appartement;18,46;16;1;
28855;76540;Appartement;67,28;66;3;
28856;76540;Appartement;90,25;90;4;
28857;77108;Appartement;82,48;82;4;
28858;77111;Appartement;43,54;43;2;
28859;77114;Appartement;33,05;33;2;
28860;77122;Appartement;82,5;88;4;
28861;77127;Appartement;27,9;38;2;
28862;77131;Appartement;56,69;56;4;
28863;77284;Appartement;33,39;32;1;
28864;77288;Appartement;76,4;74;4;
28865;77288;Appartement;40,58;40;2;
28866;77390;Appartement;61,5;61;3;
28867;77514;Appartement;37;38;2;
28868;78015;Appartement;57,57;58;3;
28869;78090;Maison;115,3;100;5;
28870;78126;Appartement;18,43;21;1;
28871;78160;Appartement;76,4;90;4;
28872;78165;Appartement;64,17;63;4;
28873;78165;Appartement;30,13;30;1;
28874;78172;Appartement;57,78;57;3;
28875;78208;Appartement;67,5;68;3;
28876;78208;Appartement;46,72;46;2;
28877;78224;Appartement;113,84;115;5;
28878;78297;Appartement;63,65;64;3;
28879;78358;Appartement;15,21;14;1;
28880;78358;Appartement;38,81;39;1;
28881;78361;Appartement;56,8;57;3;
28882;78466;Maison;135,03;136;5;
28883;78498;Appartement;64,52;71;3;
28884;78522;Appartement;28,51;22;1;
28885;78551;Appartement;30,85;31;1;
28886;78575;Appartement;20,7;15;1;
28887;78586;Appartement;53,36;53;3;
28888;78621;Appartement;98,53;100;5;
28889;78646;Appartement;4,38;92;4;
28890;79191;Appartement;73,17;68;3;
28891;80016;Appartement;57,99;57;3;
28892;83009;Appartement;24,54;24;2;
28893;83019;Appartement;28,11;28;1;
28894;83042;Appartement;55,14;52;3;
28895;83062;Appartement;80,1;74;4;
28896;83070;Appartement;53,1;32;2;
28897;83070;Appartement;45,25;45;2;
28898;83098;Appartement;54,31;54;3;
28899;83123;Appartement;30,12;32;1;
28900;83126;Appartement;83,4;83;4;
28901;83126;Appartement;24,42;24;2;
28902;83126;Appartement;39,7;38;2;
28903;83129;Appartement;50,93;51;2;
28904;83129;Appartement;67,55;67;4;
28905;83129;Appartement;49,78;49;2;
28906;83137;Appartement;45,37;51;2;
28907;84007;Appartement;138,5;138;4;
28908;84035;Appartement;47,55;47;2;
28909;84132;Maison;69,4;69;3;
28910;85194;Appartement;25,23;25;2;
28911;85194;Appartement;41,32;42;3;
28912;85226;Appartement;35,07;35;2;
28913;87050;Appartement;45,2;45;2;
28914;88383;Appartement;44,31;44;2;
28915;89024;Appartement;54,26;53;2;
28916;91174;Appartement;23,81;23;1;
28917;91191;Appartement;66,35;67;4;
28918;91191;Appartement;37,68;37;1;
28919;91200;Appartement;63,7;66;2;
28920;91215;Appartement;79;79;4;
28921;91223;Appartement;39,11;42;2;
28922;91226;Maison;87,33;85;3;372
28923;91228;Appartement;64,89;62;3;
28924;91386;Appartement;30,2;30;1;
28925;91477;Appartement;50;51;2;
28926;91549;Appartement;47,01;47;2;
28927;91549;Appartement;77,29;77;5;
28928;91549;Appartement;27,4;27;1;
28929;91570;Maison;75,98;70;4;
28930;91587;Appartement;50;50;2;
28931;92024;Appartement;34,4;59;2;
28932;92026;Appartement;42,79;41;3;
28933;92040;Appartement;16,86;18;1;
28934;92044;Appartement;76,1;72;4;
28935;92044;Appartement;44,59;42;2;
28936;92044;Appartement;13,9;13;1;
28937;92046;Appartement;52,61;53;3;
28938;92051;Appartement;53,04;47;3;
28939;92073;Appartement;48,35;50;2;
28940;92075;Appartement;29,5;35;2;
28941;93001;Appartement;16,51;19;1;
28942;93001;Appartement;29,79;31;2;
28943;93007;Appartement;63,87;63;3;
28944;93050;Appartement;66,66;66;3;
28945;93050;Appartement;40,03;39;2;
28946;93051;Appartement;60,63;60;3;
28947;93064;Appartement;96,17;97;5;
28948;93064;Appartement;30,2;30;1;
28949;93066;Appartement;28,7;23;2;
28950;93071;Appartement;45,09;46;3;
28951;93077;Appartement;85,4;89;4;
28952;94002;Appartement;56,91;57;3;
28953;94017;Appartement;68,8;67;3;
28954;94017;Appartement;33,32;35;2;
28955;94018;Appartement;47,37;47;3;
28956;94022;Appartement;64,09;65;4;
28957;94028;Appartement;50,3;50;2;
28958;94028;Appartement;54,29;54;2;
